uniqueID,spectrumID,name,asteroid classes,slope,sampleID,pca_1,pca_2,pca_3,pca_4,pca_5,General Type,Type 1,subtype,metbull type,clan subtype,class subtype
RM-REM-128-A-C1RM128A,C1RM128A,LEW 88008,V-type,-0.0146,RM-REM-128-A,-0.3831,1.2399,-0.2893,-0.2330,0.2954,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-128-CARM128,CARM128,LEW 88008,V-type,-0.1312,RM-REM-128,0.1132,1.4793,-0.5129,-0.3275,0.2796,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-128-CBRM128,CBRM128,LEW 88008,V-type,-0.1228,RM-REM-128,-0.0830,1.4974,-0.4544,-0.3392,0.2249,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-128-P-BKR1RM128P,BKR1RM128P,LEW 88008,V-type,-0.0862,RM-REM-128-P,-0.0632,1.7388,-0.4985,-0.4388,0.2544,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-128-P-C1RM128P,C1RM128P,LEW 88008,V-type,-0.0842,RM-REM-128-P,-0.1422,1.7586,-0.4933,-0.4291,0.2814,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-129-A-BKR1RM129A,BKR1RM129A,LAP 02216,V-type,-0.0637,RM-REM-129-A,-0.5414,1.0439,-0.3177,-0.0845,0.1341,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-129-A-C1RM129A,C1RM129A,LAP 02216,V-type,-0.0626,RM-REM-129-A,-0.5712,1.0620,-0.3145,-0.0878,0.1543,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-129-CARM129,CARM129,LAP 02216,V-type,-0.2116,RM-REM-129,-0.8004,1.4919,-0.5000,-0.1937,0.1617,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-129-CBRM129,CBRM129,LAP 02216,V-type,-0.2232,RM-REM-129,-0.8478,1.3842,-0.5439,-0.1762,0.1593,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-129-P-BKR1RM129P,BKR1RM129P,LAP 02216,V-type,-0.1910,RM-REM-129-P,-0.7862,1.7387,-0.5679,-0.2307,0.1669,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-129-P-C1RM129P,C1RM129P,LAP 02216,V-type,-0.1873,RM-REM-129-P,-0.8610,1.7589,-0.5542,-0.2278,0.2077,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-130-A-BKR1RM130A,BKR1RM130A,PCA 02008,V-type,-0.0248,RM-REM-130-A,-0.3582,0.7166,-0.1776,-0.0241,0.0792,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-130-A-C1RM130A,C1RM130A,PCA 02008,V-type,-0.0239,RM-REM-130-A,-0.3750,0.7304,-0.1761,-0.0273,0.0929,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-130-CARM130,CARM130,PCA 02008,V-type,-0.2309,RM-REM-130,-0.7516,0.9962,-0.2082,-0.0675,0.0209,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-130-CBRM130,CBRM130,PCA 02008,V-type,-0.2567,RM-REM-130,-0.5882,1.6919,-0.4584,-0.1899,0.1951,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-130-P-BKR1RM130P,BKR1RM130P,PCA 02008,V-type,-0.0809,RM-REM-130-P,-0.4796,0.9749,-0.2099,-0.0531,0.0923,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-130-P-C1RM130P,C1RM130P,PCA 02008,V-type,-0.0799,RM-REM-130-P,-0.4987,0.9896,-0.2074,-0.0568,0.1074,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-131-A-BKR1RM131A,BKR1RM131A,LAP 03979,V-type,-0.0068,RM-REM-131-A,-0.2814,1.0525,-0.1430,-0.1674,0.1952,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-131-A-C1RM131A,C1RM131A,LAP 03979,V-type,-0.0069,RM-REM-131-A,-0.3686,1.0822,-0.1465,-0.1601,0.2197,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-131-CARM131,CARM131,LAP 03979,V-type,-0.2195,RM-REM-131,-0.1351,1.9133,-0.3591,-0.4450,0.4730,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-131-CBRM131,CBRM131,LAP 03979,V-type,-0.1761,RM-REM-131,0.1701,1.6089,-0.2206,-0.5226,0.2861,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-131-P-BKR1RM131P,BKR1RM131P,LAP 03979,V-type,-0.1862,RM-REM-131-P,0.2405,2.7781,-0.4419,-0.8057,0.2108,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-131-P-C1RM131P,C1RM131P,LAP 03979,V-type,-0.1751,RM-REM-131-P,-0.1197,2.7620,-0.4064,-0.7340,0.3300,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-132-A-BKR1RM132A,BKR1RM132A,MET 01084,V-type,-0.0316,RM-REM-132-A,-0.4850,0.9809,-0.2254,-0.0842,0.1344,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-132-A-C1RM132A,C1RM132A,MET 01084,V-type,-0.0309,RM-REM-132-A,-0.5138,0.9983,-0.2237,-0.0867,0.1522,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-132-CARM132,CARM132,MET 01084,V-type,-0.2480,RM-REM-132,-1.0314,1.7187,-0.3563,-0.3169,0.2131,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-132-CBRM132,CBRM132,MET 01084,V-type,-0.2393,RM-REM-132,-1.0490,1.6541,-0.3545,-0.2482,0.1904,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-132-P-BKR1RM132P,BKR1RM132P,MET 01084,V-type,-0.2321,RM-REM-132-P,-0.8173,1.8742,-0.4740,-0.3727,0.1565,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-132-P-C1RM132P,C1RM132P,MET 01084,V-type,-0.2282,RM-REM-132-P,-0.8988,1.8923,-0.4620,-0.3637,0.1981,Rock,Achondrite,Basaltic HED Olivine-Diogenite,Diogenite,HED,HED
RM-REM-211-CBRM211,CBRM211,TIL 82403,K-type__Xe-type,0.1309,RM-REM-211,0.0933,-0.1378,-0.0511,0.0689,0.0077,Rock,Achondrite,Eucrite Brecciated,Eucrite-br,HED,HED
RS-CMP-040-C1RS40,C1RS40,Allende,K-type__Xe-type,0.0605,RS-CMP-040,-0.3797,-0.0480,-0.0682,-0.0280,-0.0072,Rock,Carbonaceous Chondrite,CV3,L4,H-L-LL,OC
RS-CMP-040-C2RS40,C2RS40,Allende,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.0648,RS-CMP-040,-0.3924,-0.0368,-0.0762,-0.0392,-0.0151,Rock,Carbonaceous Chondrite,CV3,L4,H-L-LL,OC
RS-CMP-040-S1RS40,S1RS40,Allende,K-type__Xe-type,0.0659,RS-CMP-040,-0.3927,-0.0352,-0.0719,-0.0465,-0.0046,Rock,Carbonaceous Chondrite,CV3,L4,H-L-LL,OC
RS-CMP-041-C1RS41,C1RS41,Kainsaz,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.0347,RS-CMP-041,-0.3433,-0.0673,-0.0767,-0.1059,-0.0015,Rock,Carbonaceous Chondrite,CO3,CO3.2,CM-CO,CC
RS-CMP-041-S1RS41,S1RS41,Kainsaz,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.0351,RS-CMP-041,-0.3410,-0.0682,-0.0765,-0.1066,-0.0010,Rock,Carbonaceous Chondrite,CO3,CO3.2,CM-CO,CC
RS-CMP-042-C1RS42,C1RS42,Mighei,X-type__Xk-type__Xe-type__C-type__Xn-type,0.3209,RS-CMP-042,-0.3309,-0.1026,-0.0962,-0.0360,0.0187,Rock,Carbonaceous Chondrite,C2,CM2,CM-CO,CC
RS-CMP-042-C2RS42,C2RS42,Mighei,X-type__Xk-type__Xe-type__C-type__Xn-type,0.3326,RS-CMP-042,-0.3539,-0.0856,-0.1118,-0.0566,0.0063,Rock,Carbonaceous Chondrite,C2,CM2,CM-CO,CC
RS-CMP-042-S1RS42,S1RS42,Mighei,X-type__Xk-type__Xe-type__C-type__Xn-type,0.3383,RS-CMP-042,-0.3162,-0.1093,-0.1200,-0.0550,-0.0027,Rock,Carbonaceous Chondrite,C2,CM2,CM-CO,CC
RS-CMP-043-C1RS43,C1RS43,Grosnaja,K-type__Xe-type,-0.0795,RS-CMP-043,-0.1013,-0.1812,-0.0538,-0.2089,0.0063,Rock,Carbonaceous Chondrite,CV3,CV3,CV-CK,CC
RS-CMP-043-S1RS43,S1RS43,Grosnaja,K-type__Xe-type,-0.0791,RS-CMP-043,-0.0855,-0.1899,-0.0548,-0.2092,0.0027,Rock,Carbonaceous Chondrite,CV3,CV3,CV-CK,CC
RS-CMP-044-C1RS44,C1RS44,Orgueil,L-type__Xe-type,0.0395,RS-CMP-044,0.0528,-0.2364,-0.0419,-0.1045,0.0846,Rock,Carbonaceous Chondrite,CI,CI1,CI,CC
RS-CMP-044-S1RS44,S1RS44,Orgueil,L-type__Xe-type,0.0401,RS-CMP-044,0.0620,-0.2404,-0.0410,-0.1060,0.0841,Rock,Carbonaceous Chondrite,CI,CI1,CI,CC
RS-CMP-045-C1RS45,C1RS45,Murchison,K-type__Xe-type,0.2150,RS-CMP-045,-0.4912,0.0042,-0.0423,0.0381,0.1128,Rock,Carbonaceous Chondrite,C2,"Iron, ungrouped",Iron,Iron
RS-CMP-045-S1RS45,S1RS45,Murchison,K-type__Xe-type,0.2355,RS-CMP-045,-0.2513,-0.1023,-0.0153,-0.0107,0.0577,Rock,Carbonaceous Chondrite,C2,"Iron, ungrouped",Iron,Iron
RS-CMP-046-C1RS46,C1RS46,Boriskino,Cgh-type__Xk-type__Xn-type,0.0611,RS-CMP-046,-0.7231,0.0746,-0.1221,0.0274,0.0480,Rock,Carbonaceous Chondrite,C2,CM2,CM-CO,CC
RS-CMP-046-S1RS46,S1RS46,Boriskino,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.0769,RS-CMP-046,-0.4334,-0.0698,-0.1005,-0.0302,-0.0039,Rock,Carbonaceous Chondrite,C2,CM2,CM-CO,CC
RS-CMP-047-P10-P0RS47,P0RS47,Tsarev,Q-type,0.0406,RS-CMP-047-P10,-0.7557,0.3365,-0.0362,-0.0270,0.0008,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-047-P4-P4RS47,P4RS47,Tsarev,Q-type,0.0251,RS-CMP-047-P4,-0.5288,0.1705,-0.0451,-0.0519,0.0075,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-047-P4-S4RS47,S4RS47,Tsarev,Q-type,0.0253,RS-CMP-047-P4,-0.5317,0.1686,-0.0453,-0.0519,0.0086,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-047-P5-P5RS47,P5RS47,Tsarev,Q-type,0.0476,RS-CMP-047-P5,-0.7125,0.2582,-0.0457,-0.0567,-0.0098,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-047-P6-P6RS47,P6RS47,Tsarev,Q-type,-0.0205,RS-CMP-047-P6,-0.6093,0.1543,-0.0893,-0.0485,-0.0246,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-047-P7-P7RS47,P7RS47,Tsarev,B-type,-0.0066,RS-CMP-047-P7,-0.7066,0.1179,-0.1392,-0.0805,-0.0442,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-047-P8-P8RS47,P8RS47,Tsarev,Sq-type,-0.0109,RS-CMP-047-P8,-0.4679,0.0754,-0.1086,-0.0424,-0.0064,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-047-P9-P9RS47,P9RS47,Tsarev,Q-type,0.0344,RS-CMP-047-P9,-0.7369,0.3121,-0.0314,-0.0483,0.0024,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-048-C1RS48,C1RS48,Gorlovka,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.1359,RS-CMP-048,-0.1113,-0.1816,-0.1681,0.0241,-0.0265,Rock,Ordinary Chondrite,H3.4,H3.7,H-L-LL,OC
RS-CMP-048-C2RS48,C2RS48,Gorlovka,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.1303,RS-CMP-048,-0.2162,-0.1058,-0.1378,-0.0568,-0.0188,Rock,Ordinary Chondrite,H3.4,H3.7,H-L-LL,OC
RS-CMP-048-C3RS48,C3RS48,Gorlovka,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.1929,RS-CMP-048,-0.1098,-0.1589,-0.1278,-0.0695,-0.0251,Rock,Ordinary Chondrite,H3.4,H3.7,H-L-LL,OC
RS-CMP-049-C1RS49,C1RS49,Novosibirsk,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.1514,RS-CMP-049,-0.1869,-0.1459,-0.1612,-0.0782,-0.0449,Rock,Ordinary Chondrite,H5-6,H5/6,H-L-LL,OC
RS-CMP-049-C2RS49,C2RS49,Novosibirsk,Sq-type,-0.0062,RS-CMP-049,-0.1693,0.0165,-0.0484,-0.1395,0.0148,Rock,Ordinary Chondrite,H5-6,H5/6,H-L-LL,OC
RS-CMP-049-D-CDRS49,CDRS49,Novosibirsk,L-type__Xe-type,0.0883,RS-CMP-049-D,0.1383,-0.1991,-0.0056,-0.1765,0.0391,Rock,Ordinary Chondrite,H5-6,H5/6,H-L-LL,OC
RS-CMP-049-L-CLRS49,CLRS49,Novosibirsk,S-type,0.1223,RS-CMP-049-L,0.1774,-0.0349,0.0827,-0.1902,0.1097,Rock,Ordinary Chondrite,H5-6,H5/6,H-L-LL,OC
RS-CMP-060-P1-P1RS60,P1RS60,Tsarev,B-type,-0.0068,RS-CMP-060-P1,-0.3584,0.0034,-0.1192,-0.0569,-0.0119,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-060-P1-S1RS60,S1RS60,Tsarev,B-type,-0.0060,RS-CMP-060-P1,-0.3559,-0.0015,-0.1165,-0.0609,-0.0072,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-060-P2-P2RS60,P2RS60,Tsarev,B-type,-0.0064,RS-CMP-060-P2,-0.4552,0.0356,-0.1158,-0.0579,0.0072,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-060-P2-S2RS60,S2RS60,Tsarev,B-type,-0.0060,RS-CMP-060-P2,-0.4536,0.0334,-0.1149,-0.0597,0.0083,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-060-P3-P3RS60,P3RS60,Tsarev,C-type__Ch-type__Xk-type__Xn-type,0.0096,RS-CMP-060-P3,-0.5512,0.0762,-0.0976,-0.0655,-0.0198,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-060-P4-P4RS60,P4RS60,Tsarev,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.0295,RS-CMP-060-P4,-0.3441,-0.0574,-0.1585,-0.0613,-0.0409,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-060-P6-P6RS60,P6RS60,Tsarev,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.0161,RS-CMP-060-P6,-0.4340,0.0179,-0.1195,-0.0492,0.0004,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-060-P7-P7RS60,P7RS60,Tsarev,Q-type,0.0371,RS-CMP-060-P7,-0.5967,0.1882,-0.1050,-0.0424,0.0160,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-060-P8-P8RS60,P8RS60,Tsarev,Q-type,0.0141,RS-CMP-060-P8,-0.5749,0.1275,-0.1155,-0.0583,-0.0102,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-062-C1RS62,C1RS62,Kunashak,Q-type,-0.0147,RS-CMP-062,-0.5992,0.3029,-0.0256,-0.0692,0.0463,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
RS-CMP-062-C2RS62,C2RS62,Kunashak,Q-type,-0.0561,RS-CMP-062,-0.7627,0.3090,0.3488,-0.1361,0.0433,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
RS-CMP-063-B-CBRS63,CBRS63,Krymka,S-type,0.1519,RS-CMP-063-B,0.2994,-0.0550,0.1804,-0.2534,0.1426,Rock,Ordinary Chondrite,LL3,LL3.2,H-L-LL,OC
RS-CMP-063-C1RS63,C1RS63,Krymka,S-type,0.0157,RS-CMP-063,0.5033,-0.1532,0.2354,-0.2966,0.1290,Rock,Ordinary Chondrite,LL3,LL3.2,H-L-LL,OC
RS-CMP-063-C2RS63,C2RS63,Krymka,S-type,-0.0118,RS-CMP-063,0.3695,-0.0368,0.2755,-0.2947,0.0741,Rock,Ordinary Chondrite,LL3,LL3.2,H-L-LL,OC
RS-CMP-063-D-CDRS63,CDRS63,Krymka,S-type,0.1473,RS-CMP-063-D,0.2963,-0.1189,0.1623,-0.2559,0.1124,Rock,Ordinary Chondrite,LL3,LL3.2,H-L-LL,OC
RS-CMP-064-C1RS64,C1RS64,Pervomaisky,Q-type,-0.0030,RS-CMP-064,-1.0161,0.5258,0.2295,-0.1683,0.0871,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
RS-CMP-064-C2RS64,C2RS64,Pervomaisky,X-type__Xk-type__Xe-type__C-type__Xn-type,0.3231,RS-CMP-064,0.0225,-0.1583,-0.1157,-0.0517,-0.0040,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
RS-CMP-065-T-C1RS65,C1RS65,Tsarev,Sq-type,0.1357,RS-CMP-065-T,-0.4194,0.1793,0.1542,0.0249,0.0944,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-065-T-C2RS65,C2RS65,Tsarev,O-type__Q-type,0.1208,RS-CMP-065-T,-0.4877,0.4164,0.0674,0.0414,0.1248,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-065-T-C3RS65,C3RS65,Tsarev,Qw-type,0.2821,RS-CMP-065-T,-0.4487,0.2782,0.1187,0.1764,0.0642,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
RS-CMP-065-T-C4RS65,C4RS65,Tsarev,R-type,0.2479,RS-CMP-065-T,-0.3003,0.4361,0.0961,0.1876,0.1264,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
SA-JBA-030-CLS829,CLS829,Kakangari,K-type__Xe-type,0.0177,SA-JBA-030,-0.1176,-0.1795,-0.0707,-0.2360,0.0462,Rock,Carbonaceous Chondrite,CHANOM,K3,K,K
SA-JBA-030-CLS830,CLS830,Kakangari,K-type__Xe-type,0.0187,SA-JBA-030,-0.1516,-0.1354,-0.0661,-0.2495,0.0847,Rock,Carbonaceous Chondrite,CHANOM,K3,K,K
SA-JBA-030-CLS831,CLS831,Kakangari,K-type__Xe-type,0.0139,SA-JBA-030,-0.1342,-0.1448,-0.0595,-0.2490,0.0815,Rock,Carbonaceous Chondrite,CHANOM,K3,K,K
SA-JBA-033-CLS746,CLS746,Allende,indeterminate,1.0525,SA-JBA-033,3.8746,-1.7731,0.4743,-1.2288,0.3804,Rock,Carbonaceous Chondrite,CV3,L4,H-L-LL,OC
SC-EAC-001-C1SC01,C1SC01,Happy Canyon,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.0329,SC-EAC-001,-0.4136,-0.0705,-0.1903,-0.0127,-0.0296,Rock,Enstatite Chondrite,E7,EL6/7,EH-EL,ENS
SC-EAC-006-C1SC06,C1SC06,Odessa (iron),D-type__A-type,0.7978,SC-EAC-006,0.0220,-0.2268,-0.2095,0.0699,-0.0147,Rock,Iron,Course Octahedrite,"Iron, IAB-MG",WIN-IAB-II,Iron
SC-EAC-006-CASC06,CASC06,Odessa (iron),D-type__A-type,0.8898,SC-EAC-006,0.2780,-0.2742,-0.1764,0.0885,0.0014,Rock,Iron,Course Octahedrite,"Iron, IAB-MG",WIN-IAB-II,Iron
SC-EAC-006-CBSC06,CBSC06,Odessa (iron),D-type__A-type,0.7324,SC-EAC-006,0.1244,-0.2484,-0.1829,0.1015,0.0115,Rock,Iron,Course Octahedrite,"Iron, IAB-MG",WIN-IAB-II,Iron
SC-EAC-006-LASC06,LASC06,Odessa (iron),D-type__A-type,0.7354,SC-EAC-006,0.1443,-0.2518,-0.1749,0.0949,0.0103,Rock,Iron,Course Octahedrite,"Iron, IAB-MG",WIN-IAB-II,Iron
SC-EAC-006-SBSC06,SBSC06,Odessa (iron),D-type__A-type,0.7336,SC-EAC-006,0.1312,-0.2511,-0.1827,0.1012,0.0098,Rock,Iron,Course Octahedrite,"Iron, IAB-MG",WIN-IAB-II,Iron
SC-EAC-063-C1SC63,C1SC63,MET 101,D-type__A-type,0.6557,SC-EAC-063,0.1242,-0.2495,-0.1507,0.0321,-0.0052,Rock,Iron,IA Metal,,unk,unk
SC-EAC-063-CASC63,CASC63,MET 101,D-type__A-type,0.6102,SC-EAC-063,0.0840,-0.2385,-0.1555,0.0517,0.0006,Rock,Iron,IA Metal,,unk,unk
SC-EAC-063-LASC63,LASC63,MET 101,D-type__A-type,0.6109,SC-EAC-063,0.0988,-0.2441,-0.1509,0.0500,0.0019,Rock,Iron,IA Metal,,unk,unk
SC-EAC-064-C1SC64,C1SC64,TRO 201,D-type__A-type,0.4686,SC-EAC-064,0.3581,-0.3737,-0.0971,-0.0269,-0.0048,Mineral,Sulfide,Troilite,,unk,unk
SC-EAC-068-C1SC68,C1SC68,OLV 201,X-type__Xk-type__Xe-type__C-type__Xn-type,0.2059,SC-EAC-068,-1.3828,0.2909,0.3580,-0.0352,0.0366,Mineral,Silicate (Neso),Olivine,,unk,unk
SC-EAC-093-C1SC93,C1SC93,MIX09,D-type__A-type,0.6057,SC-EAC-093,0.1489,-0.2597,-0.1508,0.0263,-0.0052,Mineral,Mixture,10/90 TRO201/MET101,,unk,unk
SC-EAC-098-C1SC98,C1SC98,EET 87770,L-type__Xe-type,0.2556,SC-EAC-098,0.4285,-0.3099,0.0723,-0.2316,0.1639,Rock,Carbonaceous Chondrite,C2R,CR2,CR,CC
SC-EAC-098-C2SC98,C2SC98,EET 87770,L-type__Xe-type,0.2237,SC-EAC-098,0.3597,-0.2834,0.0557,-0.2001,0.1399,Rock,Carbonaceous Chondrite,C2R,CR2,CR,CC
SC-EAC-099-C1SC99,C1SC99,MET 101A,X-type__Xk-type__Xe-type__C-type__Xn-type,0.3149,SC-EAC-099,-0.4291,-0.0578,-0.1785,0.0337,-0.0255,Rock,Iron,IA,,IA,IA
SC-EAC-099-CSC099,CSC099,MET 101A,indeterminate,0.1464,SC-EAC-099,-1.5601,0.3375,0.2431,0.0767,-0.0001,Rock,Iron,IA,,IA,IA
SC-EAC-099-LASC99,LASC99,MET 101A,X-type__Xk-type__Xe-type__C-type__Xn-type,0.3151,SC-EAC-099,-0.4281,-0.0567,-0.1747,0.0296,-0.0193,Rock,Iron,IA,,IA,IA
SC-EAC-099-S1SC99,S1SC99,MET 101A,X-type__Xk-type__Xe-type__C-type__Xn-type,0.3156,SC-EAC-099,-0.4207,-0.0614,-0.1774,0.0321,-0.0264,Rock,Iron,IA,,IA,IA
SN-CMP-011-C1SN11,C1SN11,Kapoeta,V-type,-0.0009,SN-CMP-011,-0.1168,1.2426,-0.1791,-0.0163,0.0485,Rock,Achondrite,Basaltic HED Howardite Regolith Breccia,Howardite,HED,HED
SN-CMP-012-C1SN12,C1SN12,Kapoeta,V-type,-0.0447,SN-CMP-012,-0.0064,1.0910,-0.1731,0.0196,-0.0030,Rock,Achondrite,Basaltic HED Howardite Regolith Breccia,Howardite,HED,HED
TB-RPB-006-C1TB06,C1TB06,G-9,L-type__Xe-type,0.2214,TB-RPB-006,0.2718,-0.3522,-0.0717,-0.1163,0.0179,Mineral,Sulfide,Troilite,,TRO,TRO
TB-RPB-006-LATB06,LATB06,G-9,L-type__Xe-type,0.2225,TB-RPB-006,0.3108,-0.3721,-0.0715,-0.1161,0.0064,Mineral,Sulfide,Troilite,,TRO,TRO
TB-RPB-007-C1TB07,C1TB07,Y-792510,V-type,-0.1838,TB-RPB-007,-0.3344,1.1738,0.1389,0.1175,-0.0041,Rock,Achondrite,Eucrite HED Basaltic,Eucrite-mmict,HED,HED
TB-RPB-007-LATB07,LATB07,Y-792510,V-type,-0.1846,TB-RPB-007,-0.3063,1.1542,0.1401,0.1176,-0.0171,Rock,Achondrite,Eucrite HED Basaltic,Eucrite-mmict,HED,HED
TB-RPB-008-C1TB08,C1TB08,Y-75011,O-type__Q-type,-0.0986,TB-RPB-008,-0.4145,0.4555,-0.0025,-0.0574,-0.1199,Rock,Achondrite,Polymict Eucrite HED Basaltic,Eucrite-pmict,HED,HED
TB-RPB-008-LATB08,LATB08,Y-75011,O-type__Q-type,-0.0989,TB-RPB-008,-0.4142,0.4462,-0.0023,-0.0591,-0.1256,Rock,Achondrite,Polymict Eucrite HED Basaltic,Eucrite-pmict,HED,HED
TB-RPB-009-C1TB09,C1TB09,Y-791186,V-type,-0.1135,TB-RPB-009,0.1869,0.8173,0.1764,0.1400,0.0243,Rock,Achondrite,Monomict Eucrite HED Basaltic,Eucrite-mmict,HED,HED
TB-RPB-009-LATB09,LATB09,Y-791186,V-type,-0.1150,TB-RPB-009,0.2817,0.7813,0.1850,0.1361,-0.0005,Rock,Achondrite,Monomict Eucrite HED Basaltic,Eucrite-mmict,HED,HED
TB-RPB-010-C1TB10,C1TB10,Bishopville,Cgh-type__Cg-type__Xk-type__Xn-type,0.0205,TB-RPB-010,-0.1685,-0.1657,-0.1026,0.0135,0.0524,Rock,Achondrite,Aubrite,Aubrite,AUB,AUB
TB-RPB-010-LATB10,LATB10,Bishopville,Cgh-type__Cg-type__Xk-type__Xn-type,0.0202,TB-RPB-010,-0.1724,-0.1645,-0.1022,0.0141,0.0536,Rock,Achondrite,Aubrite,Aubrite,AUB,AUB
TB-RPB-011-C1TB11,C1TB11,Bishopville,indeterminate,0.1298,TB-RPB-011,1.5579,-0.8259,0.1976,-0.1829,0.0948,Rock,Achondrite,Aubrite Rusted,Aubrite,AUB,AUB
TB-RPB-011-LATB11,LATB11,Bishopville,indeterminate,0.1281,TB-RPB-011,1.5419,-0.8221,0.1972,-0.1808,0.0952,Rock,Achondrite,Aubrite Rusted,Aubrite,AUB,AUB
TB-RPB-012-C1TB12,C1TB12,PCA 82501,R-type,-0.1559,TB-RPB-012,-0.0072,0.4399,-0.0503,0.1124,-0.0915,Rock,Achondrite,Basaltic HED Eucrite Unbrecciated,Eucrite-unbr,HED,HED
